Departamento,Canal,Marca,Origem Tráfego,Visita,Mês/Ano
ELETRÔNICOS,3P,SHOP,BUSCA ORGANICA,55303.346148036,11/2020
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,77604.10020778801,11/2021
ELETRÔNICOS,1P,SHOP,BUSCA PPC,353531.331682656,5/2020
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,11376.746011632002,9/2021
ELETRÔNICOS,3P,ACOM,COMPARADORES,49760.02272976,3/2022
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,246546.38643055203,6/2020
ELETRÔNICOS,3P,SOUB,AFILIADOS,219.654956724,11/2020
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,340406.05102795205,11/2021
ELETRÔNICOS,3P,SUBA,BUSCA ORGANICA,21501.95425168,3/2022
ELETRÔNICOS,1P,SOUB,BUSCA PPC,1498.086216792,4/2021
ELETRÔNICOS,3P,SHOP,BUSCA ORGANICA,64678.990780727996,4/2020
ELETRÔNICOS,3P,SOUB,COMPARADORES,2.928809808,4/2021
ELETRÔNICOS,3P,SUBA,BUSCA PPC,82119.877866216,10/2020
ELETRÔNICOS,1P,SHOP,AFILIADOS,37646.23208248,1/2022
ELETRÔNICOS,3P,B2B,BUSCA ORGANICA,1839.9481360379998,12/2021
ELETRÔNICOS,1P,SUBA,AFILIADOS,96048.350151858,6/2020
ELETRÔNICOS,1P,SOUB,AFILIADOS,5249.580820497001,6/2021
ELETRÔNICOS,1P,ACOM,AFILIADOS,422487.32476354495,12/2020
ELETRÔNICOS,3P,SOUB,BUSCA ORGANICA,1927.5706377619997,1/2022
ELETRÔNICOS,3P,SOUB,BUSCA PPC,162.73625194800002,2/2021
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,4307.2220748029995,12/2021
ELETRÔNICOS,1P,SUBA,BUSCA PPC,121716.868617924,9/2021
ELETRÔNICOS,3P,B2B,COMPARADORES,1.465879632,4/2022
ELETRÔNICOS,1P,SHOP,AFILIADOS,274931.046417552,11/2020
ELETRÔNICOS,3P,ACOM,COMPARADORES,71415.28101600001,10/2021
ELETRÔNICOS,3P,ACOM,BUSCA PPC,901241.00884386,10/2021
ELETRÔNICOS,3P,B2B,TRAFEGO DIRETO,2072.753799648,4/2022
ELETRÔNICOS,1P,SUBA,COMPARADORES,74442.61888069501,6/2021
ELETRÔNICOS,3P,ACOM,COMPARADORES,62825.899191408,4/2021
ELETRÔNICOS,1P,SHOP,BUSCA PPC,35573.674301620005,2/2022
ELETRÔNICOS,1P,ACOM,COMPARADORES,102015.21344256001,3/2021
ELETRÔNICOS,3P,SOUB,BUSCA ORGANICA,56.459798574,5/2020
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,45541.528109496,4/2021
ELETRÔNICOS,3P,B2B,BUSCA ORGANICA,2343.941531568,4/2022
ELETRÔNICOS,3P,SUBA,BUSCA ORGANICA,65745.31676544,8/2020
ELETRÔNICOS,3P,SHOP,TRAFEGO DIRETO,147237.146306523,6/2020
ELETRÔNICOS,1P,ACOM,COMPARADORES,162068.419778436,9/2020
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,158264.971116045,5/2021
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,45965.118579954,7/2021
ELETRÔNICOS,1P,SHOP,AFILIADOS,79442.25775824,8/2020
ELETRÔNICOS,3P,SUBA,BUSCA PPC,89452.95219730801,11/2021
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,133273.1739612,3/2022
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,728.995634529,5/2020
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,19126.20654112,3/2022
ELETRÔNICOS,3P,SUBA,BUSCA PPC,144423.89731494198,1/2022
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,112499.501157,3/2021
ELETRÔNICOS,1P,SUBA,BUSCA PPC,248876.03061991802,6/2021
ELETRÔNICOS,1P,B2B,BUSCA PPC,10757.257329336,10/2021
ELETRÔNICOS,1P,SHOP,BUSCA PPC,287233.121483217,6/2020
ELETRÔNICOS,3P,SUBA,COMPARADORES,23936.223069020998,12/2020
ELETRÔNICOS,1P,ACOM,AFILIADOS,162460.742328474,2/2021
ELETRÔNICOS,3P,ACOM,COMPARADORES,148245.897311064,11/2021
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,51296.958656541006,6/2021
ELETRÔNICOS,1P,ACOM,BUSCA PPC,2058254.402107578,12/2021
ELETRÔNICOS,1P,SHOP,BUSCA PPC,118479.07505116801,6/2021
ELETRÔNICOS,1P,SHOP,BUSCA ORGANICA,35060.664724903996,1/2022
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,633330.295443144,6/2020
ELETRÔNICOS,1P,SUBA,COMPARADORES,96417.166566456,4/2020
ELETRÔNICOS,1P,SHOP,COMPARADORES,34442.984973696,2/2021
ELETRÔNICOS,1P,SOUB,TRAFEGO DIRETO,13463.079003816,10/2020
ELETRÔNICOS,1P,SHOP,AFILIADOS,85650.91037827199,4/2020
ELETRÔNICOS,3P,SHOP,BUSCA PPC,199983.748191318,6/2020
ELETRÔNICOS,3P,SUBA,BUSCA PPC,40341.698742816,10/2021
ELETRÔNICOS,1P,SUBA,COMPARADORES,41813.252553702005,9/2021
ELETRÔNICOS,3P,SHOP,BUSCA ORGANICA,32085.51451038,10/2020
ELETRÔNICOS,1P,SUBA,BUSCA PPC,356349.339864423,5/2020
ELETRÔNICOS,1P,SOUB,AFILIADOS,39.9282606,4/2020
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,57161.581022736,4/2021
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,59423.087625528,9/2021
ELETRÔNICOS,3P,SHOP,TRAFEGO DIRETO,56467.004695188,10/2021
ELETRÔNICOS,3P,SOUB,BUSCA ORGANICA,42.842404581,7/2020
ELETRÔNICOS,1P,SOUB,COMPARADORES,0.0,7/2020
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,4809.670465542001,9/2021
ELETRÔNICOS,3P,SHOP,BUSCA ORGANICA,45624.396852663,7/2020
ELETRÔNICOS,3P,B2B,BUSCA ORGANICA,804.083164032,10/2021
ELETRÔNICOS,1P,SUBA,COMPARADORES,17750.664848088,10/2021
ELETRÔNICOS,3P,SUBA,COMPARADORES,55291.782865806,2/2021
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,4468.322134612001,2/2022
ELETRÔNICOS,3P,SOUB,COMPARADORES,1.427510982,2/2021
ELETRÔNICOS,1P,SOUB,AFILIADOS,2362.601607912,10/2020
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,52513.24438854199,1/2022
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,198858.86393868,4/2021
ELETRÔNICOS,1P,SHOP,COMPARADORES,24746.452024809,7/2021
ELETRÔNICOS,1P,ACOM,COMPARADORES,60315.083338272,4/2022
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,52871.721795225,5/2021
ELETRÔNICOS,1P,SOUB,BUSCA PPC,3460.410073107,12/2021
ELETRÔNICOS,1P,B2B,TRAFEGO DIRETO,5199.1766280599995,12/2021
ELETRÔNICOS,1P,ACOM,BUSCA ORGANICA,567466.15216044,8/2021
ELETRÔNICOS,3P,SOUB,BUSCA ORGANICA,284.723167047,5/2021
ELETRÔNICOS,1P,SHOP,BUSCA ORGANICA,47367.88601826,9/2020
ELETRÔNICOS,1P,SHOP,BUSCA ORGANICA,41828.79624684,3/2021
ELETRÔNICOS,1P,ACOM,TRAFEGO DIRETO,1010920.332927192,10/2021
ELETRÔNICOS,3P,SHOP,AFILIADOS,18263.760804996,1/2022
ELETRÔNICOS,3P,SOUB,BUSCA ORGANICA,2477.67748032,3/2022
ELETRÔNICOS,1P,SHOP,COMPARADORES,84735.366195963,7/2020
ELETRÔNICOS,1P,SOUB,AFILIADOS,4603.656062614,1/2022
ELETRÔNICOS,1P,SHOP,COMPARADORES,103982.657314419,6/2020
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,311.44043268,4/2020
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,106256.61462416,2/2022
ELETRÔNICOS,1P,SUBA,BUSCA PPC,171357.33984156,4/2021
ELETRÔNICOS,1P,B2B,BUSCA PPC,3885.372713664,12/2021
ELETRÔNICOS,3P,SHOP,BUSCA PPC,33670.417733034,5/2021
ELETRÔNICOS,1P,SUBA,AFILIADOS,52412.844959174996,7/2020
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,23922.609327552,8/2021
ELETRÔNICOS,3P,B2B,COMPARADORES,9.277402386,9/2021
ELETRÔNICOS,3P,SHOP,COMPARADORES,52140.922671240005,8/2020
ELETRÔNICOS,3P,SUBA,AFILIADOS,25068.125873736,12/2021
ELETRÔNICOS,1P,SOUB,COMPARADORES,78.3286344,3/2021
ELETRÔNICOS,1P,SUBA,BUSCA PPC,187073.910833076,10/2020
ELETRÔNICOS,3P,SUBA,BUSCA ORGANICA,49383.593034720005,3/2021
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,94083.17711676001,8/2020
ELETRÔNICOS,3P,SHOP,BUSCA PPC,22138.385203703998,1/2021
ELETRÔNICOS,1P,SHOP,AFILIADOS,124428.908980308,10/2020
ELETRÔNICOS,1P,SOUB,TRAFEGO DIRETO,36575.686380804,2/2021
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,215533.96311669602,10/2021
ELETRÔNICOS,3P,SUBA,BUSCA PPC,79120.332558216,4/2021
ELETRÔNICOS,3P,SUBA,COMPARADORES,45063.957286931996,10/2020
ELETRÔNICOS,3P,SHOP,COMPARADORES,77053.62230537401,6/2020
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,53467.203298955996,10/2020
ELETRÔNICOS,3P,B2B,BUSCA ORGANICA,1752.33694342,1/2022
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,27407.246087913998,1/2022
ELETRÔNICOS,1P,SHOP,BUSCA ORGANICA,39809.4043824,10/2020
ELETRÔNICOS,3P,ACOM,TRAFEGO DIRETO,1208818.11587376,11/2021
ELETRÔNICOS,1P,B2B,AFILIADOS,47.155302348000006,2/2022
ELETRÔNICOS,1P,ACOM,COMPARADORES,151322.816349936,4/2021
ELETRÔNICOS,3P,SUBA,BUSCA ORGANICA,101973.038553888,5/2020
ELETRÔNICOS,3P,SUBA,BUSCA ORGANICA,50801.524526592,4/2022
ELETRÔNICOS,1P,ACOM,BUSCA PPC,1155929.5328916959,4/2020
ELETRÔNICOS,1P,ACOM,TRAFEGO DIRETO,2436430.916389041,6/2020
ELETRÔNICOS,1P,ACOM,COMPARADORES,188226.364242552,10/2020
ELETRÔNICOS,1P,SUBA,AFILIADOS,63354.549361752,4/2021
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,3730.8909316,3/2022
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,1616.2340848079998,12/2020
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,2204.5661715,11/2020
ELETRÔNICOS,1P,SOUB,AFILIADOS,2015.199431373,12/2020
ELETRÔNICOS,3P,SUBA,BUSCA PPC,146834.56729761302,6/2020
ELETRÔNICOS,1P,SHOP,AFILIADOS,34084.02414059999,1/2021
ELETRÔNICOS,1P,SUBA,AFILIADOS,119707.881045264,10/2021
ELETRÔNICOS,1P,SUBA,BUSCA PPC,99868.95890216,3/2022
ELETRÔNICOS,1P,SHOP,BUSCA ORGANICA,83610.409120056,6/2020
ELETRÔNICOS,3P,SHOP,AFILIADOS,11164.219992948,12/2021
ELETRÔNICOS,1P,ACOM,BUSCA PPC,1312595.392822548,10/2020
ELETRÔNICOS,3P,SHOP,BUSCA PPC,90263.41839996299,7/2020
ELETRÔNICOS,3P,SHOP,BUSCA ORGANICA,55120.93280616,8/2020
ELETRÔNICOS,3P,SOUB,BUSCA ORGANICA,325.791778221,6/2021
ELETRÔNICOS,1P,B2B,COMPARADORES,1.30679192,3/2022
ELETRÔNICOS,1P,ACOM,TRAFEGO DIRETO,3200642.477091696,11/2021
ELETRÔNICOS,3P,SHOP,COMPARADORES,31722.932328348,10/2021
ELETRÔNICOS,3P,SHOP,COMPARADORES,140503.529916021,5/2020
ELETRÔNICOS,3P,SHOP,TRAFEGO DIRETO,39644.502946806,7/2021
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,243576.755105484,12/2021
ELETRÔNICOS,1P,SUBA,BUSCA PPC,257583.63617956496,1/2021
ELETRÔNICOS,1P,ACOM,BUSCA PPC,1461436.555259592,4/2021
ELETRÔNICOS,3P,ACOM,AFILIADOS,116849.71417236,8/2020
ELETRÔNICOS,3P,SOUB,AFILIADOS,6.388521696,4/2020
ELETRÔNICOS,1P,SHOP,COMPARADORES,96873.94586772,4/2020
ELETRÔNICOS,3P,SOUB,AFILIADOS,459.65853620400003,2/2021
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,54087.852515022,9/2020
ELETRÔNICOS,3P,B2B,BUSCA PPC,1757.4050805480001,9/2021
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,256063.00413248103,6/2020
ELETRÔNICOS,3P,SHOP,BUSCA PPC,61174.050459696,4/2021
ELETRÔNICOS,3P,B2B,BUSCA PPC,1310.690634978,12/2021
ELETRÔNICOS,1P,SHOP,COMPARADORES,42659.711225144994,12/2021
ELETRÔNICOS,3P,ACOM,TRAFEGO DIRETO,984536.118562464,8/2020
ELETRÔNICOS,3P,SOUB,BUSCA PPC,15301.034833769998,1/2022
ELETRÔNICOS,3P,SUBA,COMPARADORES,142994.403382521,5/2020
ELETRÔNICOS,3P,B2B,COMPARADORES,3.967515612,10/2021
ELETRÔNICOS,1P,SHOP,BUSCA ORGANICA,50816.619885269996,7/2020
ELETRÔNICOS,3P,ACOM,BUSCA PPC,741184.760592984,10/2020
ELETRÔNICOS,1P,SHOP,BUSCA PPC,257829.555737592,4/2020
ELETRÔNICOS,1P,ACOM,AFILIADOS,76711.67428030401,2/2022
ELETRÔNICOS,3P,SHOP,BUSCA PPC,94508.98565243799,1/2022
ELETRÔNICOS,3P,SOUB,AFILIADOS,1.382013051,7/2020
ELETRÔNICOS,3P,B2B,BUSCA ORGANICA,437.36325534,9/2021
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,171079.73605682998,12/2020
ELETRÔNICOS,1P,SOUB,AFILIADOS,7093.140303900001,11/2021
ELETRÔNICOS,1P,SHOP,BUSCA PPC,102772.82099952,4/2022
ELETRÔNICOS,3P,SUBA,COMPARADORES,60143.581933281,5/2021
ELETRÔNICOS,1P,SUBA,COMPARADORES,22001.387396688002,4/2022
ELETRÔNICOS,1P,SHOP,COMPARADORES,72227.98884379798,1/2021
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,206052.472376838,9/2020
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,62215.05651928,3/2022
ELETRÔNICOS,1P,B2B,BUSCA ORGANICA,1272.3294700800002,9/2021
ELETRÔNICOS,1P,SOUB,BUSCA PPC,27693.906034392003,6/2021
ELETRÔNICOS,1P,ACOM,BUSCA ORGANICA,527692.6612502789,7/2020
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,182459.770086,10/2020
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,491766.45509082003,8/2020
ELETRÔNICOS,1P,SHOP,AFILIADOS,36561.155264205,7/2020
ELETRÔNICOS,3P,SHOP,BUSCA ORGANICA,49975.399923540004,11/2021
ELETRÔNICOS,3P,SHOP,BUSCA ORGANICA,37998.219521328,10/2021
ELETRÔNICOS,1P,SHOP,BUSCA PPC,127724.66352442798,1/2021
ELETRÔNICOS,1P,B2B,COMPARADORES,2.931759264,4/2022
ELETRÔNICOS,3P,SOUB,AFILIADOS,409.02587096,3/2022
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,131099.384625696,4/2021
ELETRÔNICOS,3P,SUBA,BUSCA ORGANICA,50260.902068496,11/2020
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,157660.75226046602,6/2021
ELETRÔNICOS,3P,SHOP,TRAFEGO DIRETO,43632.024997509005,6/2021
ELETRÔNICOS,3P,ACOM,COMPARADORES,128416.65269891999,7/2020
ELETRÔNICOS,1P,SHOP,COMPARADORES,216308.82610587598,11/2020
ELETRÔNICOS,3P,B2B,BUSCA PPC,3650.11436304,10/2021
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,9666.884425569,5/2021
ELETRÔNICOS,3P,SHOP,AFILIADOS,8967.20615504,3/2022
ELETRÔNICOS,3P,SHOP,BUSCA PPC,18797.464610976,2/2021
ELETRÔNICOS,1P,SOUB,BUSCA PPC,350.11480579799996,1/2021
ELETRÔNICOS,3P,ACOM,AFILIADOS,67032.498769944,10/2021
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,142788.80843539198,9/2020
ELETRÔNICOS,1P,ACOM,BUSCA ORGANICA,666865.83723696,4/2020
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,100353.10536253799,1/2021
ELETRÔNICOS,3P,SUBA,COMPARADORES,23688.406710696003,8/2021
ELETRÔNICOS,1P,B2B,BUSCA PPC,3231.237800616,11/2021
ELETRÔNICOS,1P,ACOM,TRAFEGO DIRETO,948986.460657888,2/2021
ELETRÔNICOS,1P,SOUB,BUSCA PPC,659.2660062,3/2021
ELETRÔNICOS,1P,ACOM,AFILIADOS,208774.961131371,12/2021
ELETRÔNICOS,3P,SUBA,COMPARADORES,20867.798261940003,11/2021
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,21833.24125083,7/2021
ELETRÔNICOS,3P,SHOP,BUSCA ORGANICA,25154.171013822,2/2021
ELETRÔNICOS,1P,SHOP,COMPARADORES,24566.856669504003,10/2021
ELETRÔNICOS,1P,SOUB,BUSCA PPC,351.247979934,9/2020
ELETRÔNICOS,3P,SHOP,AFILIADOS,9273.065931168001,8/2021
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,353900.937376824,12/2020
ELETRÔNICOS,3P,SUBA,AFILIADOS,21617.571246376,1/2022
ELETRÔNICOS,1P,SHOP,AFILIADOS,29895.032740076003,2/2022
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,102357.57059175898,1/2021
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,232270.67756232,4/2020
ELETRÔNICOS,3P,SUBA,BUSCA PPC,95835.770854338,9/2020
ELETRÔNICOS,3P,SUBA,AFILIADOS,17430.811572312,4/2021
ELETRÔNICOS,1P,SOUB,TRAFEGO DIRETO,10429.261668719999,4/2020
ELETRÔNICOS,1P,SHOP,AFILIADOS,56034.54549348,10/2021
ELETRÔNICOS,3P,ACOM,AFILIADOS,27820.592667555004,7/2021
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,153011.456835864,12/2021
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,69284.743579317,7/2021
ELETRÔNICOS,1P,SOUB,BUSCA PPC,2936.1569028960002,4/2022
ELETRÔNICOS,3P,B2B,AFILIADOS,5.802440209999999,1/2022
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,594.086089518,9/2020
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,125321.971075728,11/2020
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,147264.229510476,8/2021
ELETRÔNICOS,3P,B2B,BUSCA PPC,1915.904679024,4/2022
ELETRÔNICOS,3P,SUBA,COMPARADORES,62398.29295944,4/2021
ELETRÔNICOS,3P,B2B,AFILIADOS,17.229461574000002,9/2021
ELETRÔNICOS,1P,SHOP,AFILIADOS,34999.8448044,3/2021
ELETRÔNICOS,1P,ACOM,BUSCA ORGANICA,801679.3222814699,5/2020
ELETRÔNICOS,1P,SOUB,BUSCA ORGANICA,15941.636613809998,12/2020
ELETRÔNICOS,3P,SUBA,COMPARADORES,18590.948044587,12/2021
ELETRÔNICOS,3P,ACOM,AFILIADOS,167106.829400859,12/2021
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,71022.91972863,9/2020
ELETRÔNICOS,3P,SOUB,BUSCA PPC,88.77245232000001,3/2021
ELETRÔNICOS,3P,SUBA,BUSCA PPC,73095.16061444998,1/2021
ELETRÔNICOS,1P,ACOM,BUSCA PPC,1629305.243172315,5/2020
ELETRÔNICOS,3P,SHOP,AFILIADOS,28415.570341610997,7/2020
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,168880.425237177,5/2021
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,306313.966984392,4/2021
ELETRÔNICOS,1P,ACOM,BUSCA ORGANICA,448362.707077296,4/2021
ELETRÔNICOS,1P,ACOM,BUSCA PPC,2585880.763089456,11/2020
ELETRÔNICOS,1P,SUBA,TRAFEGO DIRETO,287317.272613842,5/2020
ELETRÔNICOS,3P,SUBA,AFILIADOS,10484.809905336,8/2021
ELETRÔNICOS,3P,SHOP,AFILIADOS,20621.299946052,8/2020
ELETRÔNICOS,3P,B2B,AFILIADOS,7.1447427800000005,2/2022
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,397291.43781012297,7/2020
ELETRÔNICOS,3P,SHOP,COMPARADORES,62954.700746,3/2022
ELETRÔNICOS,3P,ACOM,AFILIADOS,44087.794062936,8/2021
ELETRÔNICOS,3P,SHOP,BUSCA PPC,88819.347332856,11/2021
ELETRÔNICOS,1P,SUBA,COMPARADORES,90407.147757267,7/2020
ELETRÔNICOS,3P,SOUB,COMPARADORES,4.637282195999999,1/2021
ELETRÔNICOS,3P,SOUB,BUSCA PPC,25791.496488408,10/2021
ELETRÔNICOS,1P,SUBA,AFILIADOS,118122.22844072,3/2022
ELETRÔNICOS,3P,ACOM,AFILIADOS,131287.298089971,5/2020
ELETRÔNICOS,3P,ACOM,COMPARADORES,151367.856412188,8/2020
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,2028.6481362030001,6/2020
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,51118.572286680006,3/2021
ELETRÔNICOS,3P,SOUB,COMPARADORES,6.790899516,12/2020
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,1122.2222914319998,1/2021
ELETRÔNICOS,1P,SOUB,AFILIADOS,5632.4661530759995,11/2020
ELETRÔNICOS,1P,B2B,BUSCA ORGANICA,2101.460769156,10/2021
ELETRÔNICOS,3P,SOUB,AFILIADOS,234.20261685600002,8/2021
ELETRÔNICOS,1P,SUBA,AFILIADOS,131951.678212803,5/2021
ELETRÔNICOS,1P,SOUB,AFILIADOS,3275.8453903080003,10/2021
ELETRÔNICOS,3P,SOUB,BUSCA ORGANICA,2311.739096592,10/2021
ELETRÔNICOS,3P,ACOM,BUSCA PPC,1063218.572473626,7/2020
ELETRÔNICOS,1P,ACOM,TRAFEGO DIRETO,1248778.3598430357,1/2021
ELETRÔNICOS,3P,SOUB,COMPARADORES,2.890929876,9/2020
ELETRÔNICOS,1P,SHOP,BUSCA PPC,65312.91279744,9/2021
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,993.667383669,7/2020
ELETRÔNICOS,1P,SOUB,TRAFEGO DIRETO,19752.666962882,1/2022
ELETRÔNICOS,1P,ACOM,BUSCA ORGANICA,355632.20101729204,7/2021
ELETRÔNICOS,1P,SOUB,BUSCA PPC,4376.430815484,11/2021
ELETRÔNICOS,3P,ACOM,AFILIADOS,53346.38906269801,9/2021
ELETRÔNICOS,3P,SUBA,COMPARADORES,64142.404481688005,8/2020
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,96110.517525048,4/2020
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,62157.694035696004,4/2022
ELETRÔNICOS,3P,SOUB,TRAFEGO DIRETO,5151.1634455680005,11/2021
ELETRÔNICOS,3P,ACOM,COMPARADORES,36711.117352196,2/2022
ELETRÔNICOS,3P,SOUB,BUSCA PPC,33.954497579999995,12/2020
ELETRÔNICOS,3P,SHOP,TRAFEGO DIRETO,79562.082906432,4/2022
ELETRÔNICOS,1P,SHOP,BUSCA ORGANICA,27458.31182304,3/2022
ELETRÔNICOS,1P,ACOM,AFILIADOS,244590.94165305598,4/2020
ELETRÔNICOS,1P,SHOP,TRAFEGO DIRETO,140778.682218384,4/2022
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,136262.492454933,6/2020
ELETRÔNICOS,1P,B2B,BUSCA ORGANICA,3946.5115984,3/2022
ELETRÔNICOS,1P,SUBA,BUSCA ORGANICA,63373.590466655995,7/2020
ELETRÔNICOS,1P,SUBA,BUSCA PPC,68962.486261116,2/2022
ELETRÔNICOS,1P,B2B,COMPARADORES,5.715794224000001,2/2022
ELETRÔNICOS,3P,SHOP,COMPARADORES,15531.31948416,2/2021
ELETRÔNICOS,1P,SHOP,BUSCA PPC,225793.29227238,7/2020
ELETRÔNICOS,3P,SOUB,BUSCA PPC,27755.127240960002,11/2021
ELETRÔNICOS,1P,ACOM,BUSCA ORGANICA,254502.809222955,12/2021
ELETRÔNICOS,1P,ACOM,COMPARADORES,271418.094928176,11/2021
ELETRÔNICOS,3P,SHOP,COMPARADORES,24132.083213728,2/2022
ELETRÔNICOS,1P,ACOM,COMPARADORES,282265.646581971,6/2020
ELETRÔNICOS,1P,SHOP,BUSCA PPC,317146.57111670397,9/2020
ELETRÔNICOS,1P,ACOM,BUSCA ORGANICA,700254.679815639,6/2020
ELETRÔNICOS,3P,SHOP,TRAFEGO DIRETO,79912.14064797299,7/2020
ELETRÔNICOS,3P,ACOM,TRAFEGO DIRETO,609278.271322798,1/2022
ELETRÔNICOS,1P,ACOM,BUSCA PPC,1662017.417465676,10/2021
ELETRÔNICOS,1P,SUBA,BUSCA PPC,267293.208137553,6/2020
ELETRÔNICOS,3P,SHOP,AFILIADOS,26673.484855563,6/2020
ELETRÔNICOS,3P,ACOM,COMPARADORES,60678.621487008,4/2022
ELETRÔNICOS,3P,SHOP,COMPARADORES,27136.743987335998,10/2020
ELETRÔNICOS,1P,SUBA,COMPARADORES,39583.636489488,8/2021
ELETRÔNICOS,1P,SOUB,TRAFEGO DIRETO,38930.63677404,3/2021
ELETRÔNICOS,1P,SOUB,AFILIADOS,45031.13191656,3/2021
ELETRÔNICOS,1P,SUBA,COMPARADORES,123633.418863417,12/2020
ELETRÔNICOS,3P,SOUB,BUSCA PPC,65.89822068,4/2021
ELETRÔNICOS,1P,SHOP,BUSCA PPC,142439.235296331,5/2021
ELETRÔNICOS,3P,SOUB,BUSCA PPC,44.892983856,11/2020
ELETRÔNICOS,1P,SUBA,AFILIADOS,68461.83742008,3/2021
ELETRÔNICOS,1P,SOUB,AFILIADOS,5184.742590576,9/2021
ELETRÔNICOS,1P,SHOP,AFILIADOS,29701.304330412,8/2021
ELETRÔNICOS,1P,ACOM,BUSCA PPC,999217.53295728,3/2022
ELETRÔNICOS,3P,B2B,BUSCA ORGANICA,2032.0614356,3/2022
ELETRÔNICOS,3P,ACOM,BUSCA ORGANICA,211929.486718082,1/2022
ELETRÔNICOS,1P,SHOP,BUSCA ORGANICA,31061.999000673004,7/2021
ELETRÔNICOS,3P,SUBA,TRAFEGO DIRETO,52196.635391472,8/2021
ELETRÔNICOS,3P,SOUB,BUSCA PPC,7.21184862,10/2020
ELETRÔNICOS,1P,SHOP,COMPARADORES,86850.926046432,4/2021
ELETRÔNICOS,1P,SOUB,TRAFEGO DIRETO,21789.842646581998,12/2021
ELETRÔNICOS,3P,ACOM,BUSCA PPC,1728079.14746376,6/2020
ELETRÔNICOS,1P,SOUB,AFILIADOS,13362.328647773998,1/2021
ELETRÔNICOS,1P,SHOP,AFILIADOS,34011.021001941,12/2021
